form,sigma,sigma_err,center,center_err,amplitude,amplitude_er,height,height_err,fwhm,fwhm_err,redchi,chisqr,maxPoint
pitbull,2.6120567555214746,1.310706740311926,10.72542454745286,7.915314187143411,180.01333223076946,904.9665972519072,0.018314725740135315,0.0012402639080961598,1070.5331449068651,2838.6927969568637,4.313998134824472e-05,0.002458978936849949,50
bleach,6.609746589754631,,81.08049229901263,,8.284120108385998e+30,,9398.374939481537,,4.157888022733192e+19,,0.00014117882329897738,0.008047192928041711,59
matte,0.5053976886390666,0.06810332823514223,4.022409636132055,0.11716991632304877,1.678807796374756,0.325841906871713,0.026967004829202983,0.0014099613514892376,54.56388783312717,10.639117471448266,4.067546383951832e-05,0.0023185014388525443,43
episodes,6.249338249954996,,78.75498831346069,,2.8051763372955588e+32,,339388.665161415,,2.737625597545169e+20,,3.26304218706923e-05,0.0018599340466294613,59
pkoi,4.041035692360056,,41.45992902246757,,8.501849898650344e+19,,29115.230496979133,,9552669958268.662,,1.601012080671563e-05,0.0009125768859827909,59
funérailles,10.499457639459408,,130.8333788137749,,1.33171805749922e+33,,0.06636684708667429,,205596113604751.5,,7.435374019685826e-05,0.004238163191220921,59
miam,0.7504542762507089,0.09039740075923706,4.275938458312717,0.20152816593353237,2.4104964392386945,0.5792528471736783,0.023603107324536132,0.0008925642693303508,82.1904748626443,17.722135748472144,2.131065713459631e-05,0.0012147074566719895,41
calcul,1.4357102637128003,0.3688873189350383,8.738834779949872,2.6298600181109633,1611.1855773686345,5659.071364058822,0.20107537401811354,0.23278260592314887,4160.453959887764,8471.551229521743,3.89963037295851e-06,0.00022227893125863505,59
mix,10.789999740461658,,125.70092701399578,,1.072760822927174e+29,,0.019424213507665503,,3517746603.7905436,,0.00020894197690752347,0.011909692683728837,59
rentrant,8.643435471116947,,97.70091414485374,,7.972143163184473e+26,,0.227865746215201,,254114216390174.25,,0.00011655447114797325,0.006643604855434475,59
fourmi,5.288903403243855,7.157785325225482,36.44422106067713,91.11613880503579,2069979628.6504683,115469544835.05833,0.027551003627836503,0.03263341556389837,2419147.6526879054,57732184.43199545,2.1630378598202828e-05,0.0012329315800975612,59
remarche,4.613027156931648,,58.956782294813344,,1.408023990762451e+32,,12642309568.090078,,5.267923815250805e+18,,2.3198314559561088e-05,0.001322303929894982,59
ride,5.950008390359064,,79.47794891831448,,2.0782175399043044e+36,,206455151.67134923,,1.5281772994638285e+22,,3.8581304329705664e-05,0.0021991343467932228,59
sky,0.5654528709784191,0.18486343287227186,3.954335217085341,0.3044964110629174,1.59215901676142,0.7072106729589965,0.025268771317037704,0.0037257664605518962,54.25783488445508,24.938134615991405,0.0002747520344862502,0.01566086596571626,38
high,1.285208527259415,0.11927994616215157,4.484560773208839,0.2992601262396366,2.614838539373211,0.5601844151531393,0.020913979693416625,0.0008789112435969499,73.42863810532768,11.561933866479192,1.495752268278516e-05,0.0008525787929187541,17
murs,3.4703384548994056,,43.86373363532641,,8.538564999497428e+29,,3608310807020.314,,3925277467573379.5,,3.610873206167419e-05,0.002058197727515429,59
béton,4.41021760686514,,47.92849426873779,,6.964258568398683e+22,,161347.55309841994,,419917112293416.94,,2.5341982847564643e-05,0.0014444930223111846,59
affectif,3.391289237447664,,41.683585394137445,,1.2267775670354288e+28,,357878984727.7036,,695283190796880.5,,1.2405314974932742e-05,0.0007071029535711663,59
jesus,6.6067521901761115,,87.10008532869763,,5.607214008869244e+35,,1516633.2112185778,,1.7733933361482453e+22,,7.061800905036908e-05,0.0040252265158710375,59
nerveuse,8.020002423964078,,99.31230895566242,,1.1880049966741667e+32,,40.529561843279375,,1.9849317619127366e+19,,1.3477244392932613e-05,0.000768202930397159,59
vogue,1.02103086355922,0.12028472010162553,4.2786484084169025,0.27250842608514947,2.266875353139957,0.537113943884175,0.020676751825153914,0.0010325670000163603,76.98793814738933,15.467546549764709,2.347355093607383e-05,0.0013379924033562083,25
amours,0.14914367258905395,0.013901963806091268,3.9812259474020864,0.015344297314663143,1.0178076302417811,0.08884007993551479,0.051377937043589395,0.0024659057494026315,18.49934591669666,1.886591509505351,4.910034732117061e-05,0.002798719797306725,52
activement,3.561833364304821,,47.88977076506991,,1.7144010402550683e+34,,1737633788080365.8,,1.2874684439429264e+17,,4.62937681290701e-05,0.0026387447833569957,59
invitations,5.627585841498456,,67.77917456924692,,1.790394943931432e+29,,350274.1746910045,,3.6287734816986194e+18,,0.00011855634808658531,0.006757711840935363,59
impatience,2.7202417258647658,,34.44213093353533,,2.546327658326209e+28,,166347834685488.12,,13634197096229.666,,3.0464224959201656e-05,0.0017364608226744943,59
publie,5.221175366267492,,63.94807524685571,,9.55138901009084e+29,,10244525.946850223,,4.008154850139246e+18,,2.9110194601973774e-05,0.0016592810923125052,59
skyblog,10.462215937979769,,132.30442228040926,,1.2567212104595895e+34,,0.09771006997131634,,1870117860076396.8,,4.802559032477005e-05,0.002737458648511893,59
arrives,3.888016803279184,,47.33170714262628,,1.9040044145895172e+28,,10411057566.611824,,9525195089951602.0,,1.4240104400814929e-05,0.000811685950846451,59
repose,2.0285503562841694,,25.112880051453804,,4.921714765708798e+24,,93976652795798.77,,14218944686.23227,,0.00017219062213802867,0.009814865461867633,59
lave,4.682047421356353,,54.36104848260521,,2.78410911921536e+26,,3362522.079676388,,3.036763212253224e+16,,3.465771310467964e-05,0.0019754896469667393,59
jolies,6.1102767196196845,,73.65080784514454,,3.8545798760561954e+29,,33264.70058937316,,7.870291232687158e+18,,5.519106509981068e-05,0.003145890710689209,59
robert,5.482360456817618,20.616031295173382,44.91088041590175,315.4021799072988,20620549312859.137,4588988190689254.0,0.15788199779112336,2.5936511581814767,1797365669.753143,204298828931.28168,8.140434590317012e-05,0.004640047716480696,59
lent,2.535793330406555,,30.270692720707068,,3.3157818723493483e+24,,927465840438.6042,,445988632397.52954,,2.7316526405715066e-05,0.0015570420051257588,59
inviter,5.284839813540424,,65.94068382011972,,1.5146573836909324e+31,,30573017.952144105,,1.6232894648103453e+19,,1.698847762986954e-05,0.0009683432249025638,59
lucas,4.95576683559559,,63.02683042415499,,1.3843165799565739e+32,,1018321113.3627893,,1.738547027986887e+19,,4.1703933030993806e-05,0.002377124182766647,59
louise,6.318322111370861,,78.42760200473128,,3.2159017376576857e+31,,82359.46035371859,,8.993898192538449e+19,,3.8377879329320406e-05,0.0021875391217712633,59
relancer,7.049084654905956,,95.58967349156828,,1.1545347696568872e+38,,1233317.731585323,,3.45659756010582e+23,,5.9635342013605324e-05,0.0033992144947755033,59
arrache,3.726485519529376,,45.92418840936775,,6.013190384488814e+28,,75779429116.24165,,6594029096070204.0,,2.949595410024364e-05,0.0016812693837138875,59
arranger,2.9813646829881892,,36.40012831592036,,7.716921214824267e+26,,1366737447282.6477,,29664966685511.996,,3.531188697024408e-05,0.0020127775573039125,59
anne,7.253817987164607,,85.536301190693,,6.599227615776981e+28,,68.82074602133665,,1.0126919551029654e+18,,2.0033270093184535e-05,0.0011418963953115184,59
freddy,1.4814855798693285,0.9925754738409828,5.26848787532586,3.1391300612593507,4.6050397186462275,10.172748001183182,0.019141037155276132,0.004257447850841463,119.9392719793043,180.01607991688914,0.0004328717812810052,0.024673691533017298,22
sourd,5.191301135755966,,68.51411285304157,,7.627491920909821e+34,,7323983630.564408,,5.078868953581314e+20,,3.88320842828831e-05,0.0022134288041243365,59
pend,3.807496452098903,,44.589702496164485,,9.289335827683437e+25,,590450341.8074706,,1037437428996909.6,,1.2406391549707151e-05,0.0007071643183333077,59
discute,0.7397045708658482,0.09980407600439337,4.525539791747035,0.2649651418793952,3.517519235901986,1.2194366868733135,0.02700761220500303,0.001116273237075681,105.28884998656316,29.938781931251537,1.79435679898355e-05,0.0010227833754206236,53
aka,4.6463953021625555,,55.839918417980826,,2.279888327494395e+28,,53546181.87274695,,1.7818946727051232e+17,,1.3611024302470276e-05,0.0007758283852408057,59
c4,1.8171429009325732,0.7549444464120953,8.216656771333602,4.131134503011333,84.73965811319772,296.190280145525,0.02619274367259555,0.008666564531821496,1141.6363754233992,2637.033694414272,2.9446248421035915e-05,0.0016784361599990472,59
masses,2.260193187109873,0.9491405056798004,7.455865153688885,4.094839024805985,14.151257880487373,32.710012597276965,0.018569889766684188,0.002228218661853806,148.95925194698427,151.6899156969376,8.741377492577635e-05,0.004982585170769252,10
clavier,6.5249185521561905,,75.71259613323431,,3.9403124435155106e+27,,556.2264249021797,,5.3472998208354374e+17,,7.165073102322198e-05,0.004084091668323653,59
slp,3.9511739942324056,,48.55342027790962,,7.999324790367896e+28,,16248332864.39047,,2.121967412421141e+16,,5.250923848778049e-05,0.002993026593803488,59
benjamin,2.7033476034505797,1.7530813757496801,15.404460964469765,15.72561042087031,68266.02069962704,933181.3191835212,0.07944591508282688,0.16218814689976688,79031.4049988274,657934.4921670109,1.3780418385208098e-05,0.0007854838479568615,59
géante,8.142583749041608,,92.77661371101188,,1.5587138369027502e+27,,0.9722267652442316,,4587461938361882.0,,2.8268332605491557e-05,0.0016112949585130188,59
puzzle,1.1968708620144721,0.283009214697875,4.489512703230025,0.707751873952221,2.6594743783240715,1.4504128666427893,0.02036814045780033,0.002019174294501374,81.83162585295379,34.579114752497865,8.691991540397205e-05,0.004954435178026407,21
quest,4.231230253927055,,53.672834989486425,,1.8198597768189486e+31,,64911182702.04897,,4.9899444632505837e+17,,4.240265040360156e-05,0.002416951073005289,59
prince,3.6348792539241157,5.772879247857678,22.553669538024234,61.74400085235625,5202260.915010417,242138754.8944093,0.06771778108162045,0.2852477063066924,823133.6626544715,21893564.326572683,5.1190090630424385e-05,0.00291783516593419,59
poésie,7.506450053769185,,80.01992603819596,,4.140096451867463e+23,,0.669613364770933,,131667791377631.73,,0.00012022965125428337,0.0068530901214941525,59
flamand,8.513578101620814,,107.27546150649465,,2.3533476827573318e+33,,15.57380946516325,,2.9133535186166034e+19,,3.599583353025417e-05,0.0020517625112244876,59
recaler,6.335375963198697,,78.07381743207395,,1.159806383046994e+31,,47003.631143983184,,5.191625744858159e+19,,2.096903491028602e-05,0.001195234989886303,59
terrasse,10.512200041431422,,120.61442097301115,,1.3396783520380418e+28,,0.02090203013949466,,5823928956.664927,,9.12854058962219e-05,0.005203268136084648,59
1h20,6.222490996137861,,78.60916376831202,,3.961705848126591e+32,,471098.35213268205,,3.204290017453111e+20,,3.283932839806833e-05,0.0018718417186898949,59
malaisie,9.5053498286477,,118.94173803401499,,1.4895395970655255e+33,,0.5752684262009097,,1.892332591914076e+17,,3.2902249726770836e-05,0.0018754282344259378,59
pâques,7.812463430511231,,91.43488228675609,,3.8614411374935484e+28,,6.89760563343118,,1.5758953487623882e+17,,7.480386161670677e-05,0.0042638201121522855,59
rappelais,7.439673092329862,,89.53370124043364,,1.2270218858718811e+30,,89.75143089319518,,4.472642889336069e+18,,1.7549108497063284e-05,0.0010002991843326072,59
douté,5.65871121896268,,68.24731639761563,,2.236637334146601e+29,,324810.2605699543,,4.230811146547652e+18,,1.2196276735833066e-05,0.0006951877739424847,59
ahhhh,8.584582950420293,,103.79879320650404,,5.659266004680231e+30,,2.2048942637214,,2.9076819885218515e+17,,6.956963741304384e-05,0.003965469332543499,59
inintéressant,6.215978058305662,,81.87466973267851,,2.9055092456816e+35,,12680135.474822868,,9.031820785690839e+21,,4.417498515745499e-05,0.0025179741539749344,59
extérieur,9.981049126555405,,124.9006671042647,,1.9455590032480927e+33,,0.1903738322059848,,1.2089488057111808e+16,,4.780019938802904e-05,0.0027246113651176553,59
dév,3.4741876568627683,,44.3432017515009,,3.471860201383422e+30,,9195471864650.674,,6200989722691871.0,,4.230693905502905e-05,0.0024114955261366556,59
activé,2.656201993592128,1.111661279692673,16.455539265918393,10.94314058502757,604253.8714622178,6371819.707834939,0.22048604839779426,0.47169655815430955,275308.11723301804,1749293.3768035388,3.885210943266546e-06,0.0002214570237661931,59
désactivé,4.96067739600732,,59.72230747022003,,5.475567756923471e+28,,11229450.35387277,,6.115236830906164e+17,,5.682737789333907e-05,0.003239160539920327,59
million,7.411344060228409,,92.52789696936435,,2.401597166328944e+32,,715.5275174185206,,1.3156950496876777e+20,,3.122188115383567e-05,0.0017796472257686335,59
dollar,6.788262233259892,,76.44885052379486,,1.237780437290868e+26,,46.42324306164593,,4.5701807843875656e+16,,2.4878749855000468e-05,0.0014180887417350268,59
intéressé,4.501577945555683,9.500654783074479,28.76646296719058,109.2058236064876,46410517.33960404,3301380238.562037,0.03321708815518725,0.08670129873642564,987011.5804273993,34450949.82975124,7.524511895161687e-05,0.004288971780242162,59
révision,3.787098829579826,,47.91073379310523,,3.230786672319471e+30,,690073982464.853,,3.274250228436228e+16,,0.00010453168046338562,0.00595830578641298,59
microsoft,7.4380437564838555,,89.57900710039405,,1.3716945992197864e+30,,94.75490863519951,,4.785582467039453e+18,,4.481562653486894e-05,0.0025544907124875295,59
arg,10.442983340501192,,136.2371445432398,,1.8617383283067032e+36,,0.2323550081145839,,1.3951056712478891e+17,,0.00018175344937940605,0.010359946614626145,59
inter,5.9342688766520215,,71.15951797262306,,1.4832431148084314e+29,,55147.78680104208,,4.412784943849558e+18,,8.391863636851732e-05,0.004783362273005487,59
coupée,4.695023745287035,,57.89670415684396,,8.935615759193372e+29,,333279115.855039,,9.369519624483843e+17,,1.935139225992055e-05,0.0011030293588154714,59
vazi,0.4716227442955253,0.08865016567463528,4.4218041492830436,0.2430783062224029,3.545402965175156,1.8106114806736802,0.040263860766291015,0.005380300527845545,77.87758974650791,28.42111660874523,2.6259621715307627e-05,0.0014967984377725347,59
zoom,1.1111977469764727,0.3239104677751297,4.892694258343566,0.954817492173742,4.192191887808046,3.6435298090127897,0.02093218527422706,0.001506442628663176,133.00919128174297,90.9042760293008,7.58818738210641e-05,0.004325266807800654,39
online,1.6354493948481401,0.4083174713292534,5.853903364957706,1.465686970597917,6.951169328060686,7.029209087761842,0.018527442486664193,0.0012571726116596623,161.30864393460988,105.40602440058038,4.373845859840108e-05,0.0024930921401088617,24
alr,0.4509168456016432,0.029115832727792525,4.100021712851085,0.054207949619684934,1.926903458232415,0.1986501948238779,0.0312758006615293,0.0006576679753343906,54.774913885914124,5.317562897602855,8.411265706855913e-06,0.00047944214529078706,49
ados,4.39565809230195,,61.12783038027035,,9.604907600767704e+37,,387773095573592.8,,2.533947561076158e+20,,0.00014425258672988035,0.00822239744360318,59
eva,7.858988005857529,,98.87213330715672,,1.1183230306693269e+33,,168.38531417674866,,1.3634117619181157e+20,,8.264826497676827e-05,0.004710951103675792,59
gouverne,4.839578509432348,,63.157427349874816,,5.926449197132114e+33,,22176519267.953957,,5.392167507975322e+19,,6.144040005156399e-05,0.0035021028029391475,59
four,0.8185172739098429,0.10738301030664693,2.931398295787362,0.13976415641088202,0.9859706002795895,0.13563980054130972,0.03582105144926392,0.003889617799365552,21.49669682295004,2.9124784312774317,0.0001535485028499645,0.008752264662447978,10
officier,11.733425918291374,,142.4086458087249,,4.46139219421736e+31,,0.016944950667234226,,113852613.21278515,,5.422009093790444e-05,0.0030905451834605533,59
done,2.1001911428929536,,26.123059663134377,,1.762508940842116e+25,,137238377892273.81,,31646793010.6731,,4.380191405487803e-05,0.0024967091011280475,59
under,0.6526987549057328,0.07609485226088597,2.6794127022013203,0.0906661389825918,0.9398952853881659,0.10781260022684733,0.0487675263841451,0.004924428519097868,16.11554218989996,1.8879557925711346,0.00019408351614260826,0.011062760420128671,10
rain,7.57121659624519,,95.31758762632353,,9.967318771480426e+32,,591.590717783727,,2.356061347213405e+20,,0.00016252225918516315,0.009263768773554299,59
far,1.3269642801728543,0.45482068310405366,4.232107083550216,1.0579353934434252,2.16505058514887,1.5245635557920891,0.02279808751549162,0.004157990261423506,53.9852894379602,26.942421418853243,0.0002788068812559315,0.015891992231588097,12
évident,3.7760120179488426,,43.89816468331756,,3.395089755854688e+25,,385603136.7910573,,635653551997242.6,,6.472114414599867e-06,0.00036891052163219243,59
précédents,5.7531832867669275,,69.18215365030407,,1.701203144856804e+29,,163573.36678431323,,4.0974236633168307e+18,,1.5024283939621302e-05,0.0008563841845584142,59
mixe,7.267227972625525,,89.24596027117867,,1.8614643911953535e+31,,522.9724806707552,,3.4581996181839606e+19,,1.5042093665316776e-05,0.0008573993389230562,59
bruits,4.7061480545343315,,51.731968344492415,,4.4364055496726894e+23,,82738.45392033445,,1797528993409686.0,,4.9118994902042274e-05,0.0027997827094164095,59
conflit,5.586092406016225,,76.09653722313804,,3.3586743877067266e+37,,12812066095.53085,,2.253210430019619e+22,,0.0001280291207774015,0.007297659884311885,59
électro,6.636555740963332,,88.68966003706164,,5.661992186151666e+36,,3788889.478049064,,6.066992236959846e+22,,4.895450708808422e-05,0.0027904069040208005,59
capacité,3.299093758735014,,44.109735466985114,,2.2168717056836073e+33,,4315946866496216.0,,1.307762400469621e+16,,6.542655373377526e-05,0.0037293135628251894,59
contexte,0.13662865073569602,0.0083451042339857,2.46275669834863,0.008422570636831614,0.5441209314737085,0.028960153008790776,0.1366330133869525,0.007227252870460293,3.722421423282473,0.22720519503757652,9.759462410087858e-05,0.005562893573750079,12
